ID,type,colour,n,hectares,sq_km,ORC,name
1,Temperate or sub-polar needleleaf forest,#003D00,1159,104.31,1.0431,3047,PARKER LAKE ECOLOGICAL RESERVE
1,Wetland,#6BA38A,412,37.08,0.37079999999999996,3047,PARKER LAKE ECOLOGICAL RESERVE
1,Temperate or sub-polar shrubland,#B38A33,237,21.33,0.2133,3047,PARKER LAKE ECOLOGICAL RESERVE
1,Water,#4D70A3,182,16.38,0.1638,3047,PARKER LAKE ECOLOGICAL RESERVE
1,Mixed forest,#5C752B,176,15.84,0.15839999999999999,3047,PARKER LAKE ECOLOGICAL RESERVE
1,Temperate or sub-polar broadleaf deciduous forest,#148C3D,92,8.28,0.0828,3047,PARKER LAKE ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,1778,160.01999999999998,1.6001999999999998,3023,MOORE/MCKENNY/WHITMORE ISLANDS ECOLOGICAL RESERVE
1,Water,#4D70A3,433,38.97,0.3897,3023,MOORE/MCKENNY/WHITMORE ISLANDS ECOLOGICAL RESERVE
1,Temperate or sub-polar grassland,#E0CF8A,26,2.34,0.023399999999999997,3023,MOORE/MCKENNY/WHITMORE ISLANDS ECOLOGICAL RESERVE
1,Barren lands,#A8ABAD,8,0.72,0.0072,3023,MOORE/MCKENNY/WHITMORE ISLANDS ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,714,64.25999999999999,0.6426,3010,ROSE SPIT ECOLOGICAL RESERVE
1,Temperate or sub-polar broadleaf deciduous forest,#148C3D,506,45.54,0.45539999999999997,3010,ROSE SPIT ECOLOGICAL RESERVE
1,Barren lands,#A8ABAD,329,29.61,0.2961,3010,ROSE SPIT ECOLOGICAL RESERVE
1,Temperate or sub-polar shrubland,#B38A33,304,27.36,0.2736,3010,ROSE SPIT ECOLOGICAL RESERVE
1,Water,#4D70A3,269,24.21,0.2421,3010,ROSE SPIT ECOLOGICAL RESERVE
1,Mixed forest,#5C752B,47,4.2299999999999995,0.0423,3010,ROSE SPIT ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,1261,113.49,1.1349,3102,CHARLIE COLE CREEK ECOLOGICAL RESERVE
1,Mixed forest,#5C752B,458,41.22,0.4122,3102,CHARLIE COLE CREEK ECOLOGICAL RESERVE
1,Temperate or sub-polar shrubland,#B38A33,214,19.259999999999998,0.1926,3102,CHARLIE COLE CREEK ECOLOGICAL RESERVE
1,Barren lands,#A8ABAD,105,9.45,0.09449999999999999,3102,CHARLIE COLE CREEK ECOLOGICAL RESERVE
1,Temperate or sub-polar grassland,#E0CF8A,30,2.6999999999999997,0.026999999999999996,3102,CHARLIE COLE CREEK ECOLOGICAL RESERVE
1,Temperate or sub-polar broadleaf deciduous forest,#148C3D,25,2.25,0.0225,3102,CHARLIE COLE CREEK ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,1875,168.75,1.6875,3065,CHASM ECOLOGICAL RESERVE
1,Temperate or sub-polar grassland,#E0CF8A,211,18.99,0.18989999999999999,3065,CHASM ECOLOGICAL RESERVE
1,Urban,#DB2126,65,5.85,0.058499999999999996,3065,CHASM ECOLOGICAL RESERVE
1,Temperate or sub-polar shrubland,#B38A33,6,0.54,0.0054,3065,CHASM ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,1567,141.03,1.4103,3042,MARA MEADOWS ECOLOGICAL RESERVE
1,Mixed forest,#5C752B,174,15.66,0.1566,3042,MARA MEADOWS ECOLOGICAL RESERVE
1,Temperate or sub-polar shrubland,#B38A33,75,6.75,0.0675,3042,MARA MEADOWS ECOLOGICAL RESERVE
1,Wetland,#6BA38A,61,5.49,0.054900000000000004,3042,MARA MEADOWS ECOLOGICAL RESERVE
1,Barren lands,#A8ABAD,30,2.6999999999999997,0.026999999999999996,3042,MARA MEADOWS ECOLOGICAL RESERVE
1,Temperate or sub-polar grassland,#E0CF8A,29,2.61,0.026099999999999998,3042,MARA MEADOWS ECOLOGICAL RESERVE
1,Temperate or sub-polar broadleaf deciduous forest,#148C3D,5,0.44999999999999996,0.0045,3042,MARA MEADOWS ECOLOGICAL RESERVE
1,Water,#4D70A3,2,0.18,0.0018,3042,MARA MEADOWS ECOLOGICAL RESERVE
1,Urban,#DB2126,1,0.09,9e-4,3042,MARA MEADOWS ECOLOGICAL RESERVE
1,Water,#4D70A3,1091,98.19,0.9819,3076,FRASER RIVER ECOLOGICAL RESERVE
1,Mixed forest,#5C752B,807,72.63,0.7263,3076,FRASER RIVER ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,66,5.9399999999999995,0.059399999999999994,3076,FRASER RIVER ECOLOGICAL RESERVE
1,Barren lands,#A8ABAD,869,78.21,0.7820999999999999,3032,EVANS LAKE ECOLOGICAL RESERVE
1,Temperate or sub-polar shrubland,#B38A33,266,23.939999999999998,0.23939999999999997,3032,EVANS LAKE ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,262,23.58,0.23579999999999998,3032,EVANS LAKE ECOLOGICAL RESERVE
1,Sub-polar taiga needleleaf forest,#949C70,212,19.08,0.19079999999999997,3032,EVANS LAKE ECOLOGICAL RESERVE
1,Snow and Ice,#FFFAFF,98,8.82,0.0882,3032,EVANS LAKE ECOLOGICAL RESERVE
1,Temperate or sub-polar grassland,#E0CF8A,85,7.6499999999999995,0.0765,3032,EVANS LAKE ECOLOGICAL RESERVE
1,Temperate or sub-polar broadleaf deciduous forest,#148C3D,14,1.26,0.0126,3032,EVANS LAKE ECOLOGICAL RESERVE
1,Wetland,#6BA38A,2,0.18,0.0018,3032,EVANS LAKE ECOLOGICAL RESERVE
1,Water,#4D70A3,1,0.09,9e-4,3032,EVANS LAKE ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,1396,125.64,1.2564,3073,TORKELSEN LAKE ECOLOGICAL RESERVE
1,Mixed forest,#5C752B,135,12.15,0.1215,3073,TORKELSEN LAKE ECOLOGICAL RESERVE
1,Temperate or sub-polar shrubland,#B38A33,124,11.16,0.1116,3073,TORKELSEN LAKE ECOLOGICAL RESERVE
1,Temperate or sub-polar broadleaf deciduous forest,#148C3D,29,2.61,0.026099999999999998,3073,TORKELSEN LAKE ECOLOGICAL RESERVE
1,Urban,#DB2126,6,0.54,0.0054,3073,TORKELSEN LAKE ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,1447,130.23,1.3022999999999998,4455,WOODLEY RANGE ECOLOGICAL RESERVE
1,Mixed forest,#5C752B,297,26.73,0.2673,4455,WOODLEY RANGE ECOLOGICAL RESERVE
1,Temperate or sub-polar shrubland,#B38A33,12,1.08,0.0108,4455,WOODLEY RANGE ECOLOGICAL RESERVE
1,Urban,#DB2126,2,0.18,0.0018,4455,WOODLEY RANGE ECOLOGICAL RESERVE
1,Cropland,#E6AD66,1,0.09,9e-4,4455,WOODLEY RANGE ECOLOGICAL RESERVE
1,Temperate or sub-polar broadleaf deciduous forest,#148C3D,782,70.38,0.7038,3062,FORT NELSON RIVER ECOLOGICAL RESERVE
1,Water,#4D70A3,399,35.91,0.3591,3062,FORT NELSON RIVER ECOLOGICAL RESERVE
1,Mixed forest,#5C752B,331,29.79,0.2979,3062,FORT NELSON RIVER ECOLOGICAL RESERVE
1,Temperate or sub-polar shrubland,#B38A33,140,12.6,0.126,3062,FORT NELSON RIVER ECOLOGICAL RESERVE
1,Urban,#DB2126,9,0.8099999999999999,0.0081,3062,FORT NELSON RIVER ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,803,72.27,0.7227,3129,KLASKISH RIVER ECOLOGICAL RESERVE
1,Water,#4D70A3,385,34.65,0.3465,3129,KLASKISH RIVER ECOLOGICAL RESERVE
1,Mixed forest,#5C752B,356,32.04,0.3204,3129,KLASKISH RIVER ECOLOGICAL RESERVE
1,Temperate or sub-polar broadleaf deciduous forest,#148C3D,53,4.77,0.04769999999999999,3129,KLASKISH RIVER ECOLOGICAL RESERVE
1,Temperate or sub-polar shrubland,#B38A33,41,3.69,0.0369,3129,KLASKISH RIVER ECOLOGICAL RESERVE
1,Mixed forest,#5C752B,633,56.97,0.5697,4361,SAN JUAN RIVER ESTUARY ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,601,54.089999999999996,0.5408999999999999,4361,SAN JUAN RIVER ESTUARY ECOLOGICAL RESERVE
1,Water,#4D70A3,305,27.45,0.27449999999999997,4361,SAN JUAN RIVER ESTUARY ECOLOGICAL RESERVE
1,Urban,#DB2126,43,3.8699999999999997,0.0387,4361,SAN JUAN RIVER ESTUARY ECOLOGICAL RESERVE
1,Temperate or sub-polar broadleaf deciduous forest,#148C3D,33,2.9699999999999998,0.029699999999999997,4361,SAN JUAN RIVER ESTUARY ECOLOGICAL RESERVE
1,Temperate or sub-polar grassland,#E0CF8A,10,0.8999999999999999,0.009,4361,SAN JUAN RIVER ESTUARY ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,1309,117.81,1.1781,3086,BEDNESTI LAKE ECOLOGICAL RESERVE
1,Water,#4D70A3,151,13.59,0.1359,3086,BEDNESTI LAKE ECOLOGICAL RESERVE
1,Temperate or sub-polar grassland,#E0CF8A,33,2.9699999999999998,0.029699999999999997,3086,BEDNESTI LAKE ECOLOGICAL RESERVE
1,Mixed forest,#5C752B,12,1.08,0.0108,3086,BEDNESTI LAKE ECOLOGICAL RESERVE
1,Temperate or sub-polar shrubland,#B38A33,5,0.44999999999999996,0.0045,3086,BEDNESTI LAKE ECOLOGICAL RESERVE
1,Water,#4D70A3,1546,139.14,1.3914,3024,BAERIA ROCKS ECOLOGICAL RESERVE
1,Barren lands,#A8ABAD,9,0.8099999999999999,0.0081,3024,BAERIA ROCKS ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,1378,124.02,1.2402,4471,YELLOW POINT BOG ECOLOGICAL RESERVE
1,Mixed forest,#5C752B,75,6.75,0.0675,4471,YELLOW POINT BOG ECOLOGICAL RESERVE
1,Water,#4D70A3,69,6.21,0.0621,4471,YELLOW POINT BOG ECOLOGICAL RESERVE
1,Temperate or sub-polar shrubland,#B38A33,6,0.54,0.0054,4471,YELLOW POINT BOG ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,1087,97.83,0.9783,3072,NECHAKO RIVER ECOLOGICAL RESERVE
1,Mixed forest,#5C752B,306,27.54,0.2754,3072,NECHAKO RIVER ECOLOGICAL RESERVE
1,Temperate or sub-polar broadleaf deciduous forest,#148C3D,9,0.8099999999999999,0.0081,3072,NECHAKO RIVER ECOLOGICAL RESERVE
1,Temperate or sub-polar shrubland,#B38A33,5,0.44999999999999996,0.0045,3072,NECHAKO RIVER ECOLOGICAL RESERVE
1,Temperate or sub-polar shrubland,#B38A33,587,52.83,0.5283,3050,CECIL LAKE ECOLOGICAL RESERVE
1,Temperate or sub-polar broadleaf deciduous forest,#148C3D,416,37.44,0.37439999999999996,3050,CECIL LAKE ECOLOGICAL RESERVE
1,Mixed forest,#5C752B,246,22.14,0.2214,3050,CECIL LAKE ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,108,9.719999999999999,0.0972,3050,CECIL LAKE ECOLOGICAL RESERVE
1,Cropland,#E6AD66,13,1.17,0.011699999999999999,3050,CECIL LAKE ECOLOGICAL RESERVE
1,Temperate or sub-polar grassland,#E0CF8A,7,0.63,0.0063,3050,CECIL LAKE ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,1130,101.7,1.0170000000000001,3124,TSITIKA RIVER ECOLOGICAL RESERVE
1,Mixed forest,#5C752B,180,16.2,0.162,3124,TSITIKA RIVER ECOLOGICAL RESERVE
1,Water,#4D70A3,36,3.2399999999999998,0.0324,3124,TSITIKA RIVER ECOLOGICAL RESERVE
1,Temperate or sub-polar broadleaf deciduous forest,#148C3D,23,2.07,0.0207,3124,TSITIKA RIVER ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,1063,95.67,0.9567,3026,RAM CREEK ECOLOGICAL RESERVE
1,Mixed forest,#5C752B,97,8.73,0.0873,3026,RAM CREEK ECOLOGICAL RESERVE
1,Urban,#DB2126,78,7.02,0.0702,3026,RAM CREEK ECOLOGICAL RESERVE
1,Temperate or sub-polar shrubland,#B38A33,62,5.58,0.0558,3026,RAM CREEK ECOLOGICAL RESERVE
1,Temperate or sub-polar broadleaf deciduous forest,#148C3D,29,2.61,0.026099999999999998,3026,RAM CREEK ECOLOGICAL RESERVE
1,Temperate or sub-polar grassland,#E0CF8A,18,1.6199999999999999,0.0162,3026,RAM CREEK ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,637,57.33,0.5733,3091,RASPBERRY HARBOUR ECOLOGICAL RESERVE
1,Temperate or sub-polar broadleaf deciduous forest,#148C3D,346,31.14,0.3114,3091,RASPBERRY HARBOUR ECOLOGICAL RESERVE
1,Mixed forest,#5C752B,260,23.4,0.23399999999999999,3091,RASPBERRY HARBOUR ECOLOGICAL RESERVE
1,Temperate or sub-polar shrubland,#B38A33,25,2.25,0.0225,3091,RASPBERRY HARBOUR ECOLOGICAL RESERVE
1,Wetland,#6BA38A,18,1.6199999999999999,0.0162,3091,RASPBERRY HARBOUR ECOLOGICAL RESERVE
1,Temperate or sub-polar grassland,#E0CF8A,1,0.09,9e-4,3091,RASPBERRY HARBOUR ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,1218,109.61999999999999,1.0961999999999998,3051,BROWNE LAKE ECOLOGICAL RESERVE
1,Temperate or sub-polar shrubland,#B38A33,30,2.6999999999999997,0.026999999999999996,3051,BROWNE LAKE ECOLOGICAL RESERVE
1,Mixed forest,#5C752B,3,0.27,0.0027,3051,BROWNE LAKE ECOLOGICAL RESERVE
1,Water,#4D70A3,1,0.09,9e-4,3051,BROWNE LAKE ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,1013,91.17,0.9117000000000001,4337,BOWSER ECOLOGICAL RESERVE
1,Mixed forest,#5C752B,221,19.89,0.1989,4337,BOWSER ECOLOGICAL RESERVE
1,Temperate or sub-polar broadleaf deciduous forest,#148C3D,9,0.8099999999999999,0.0081,4337,BOWSER ECOLOGICAL RESERVE
1,Urban,#DB2126,6,0.54,0.0054,4337,BOWSER ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,481,43.29,0.4329,3077,CAMPBELL BROWN (KALAMALKA LAKE) ECOLOGICAL RESERVE
1,Barren lands,#A8ABAD,416,37.44,0.37439999999999996,3077,CAMPBELL BROWN (KALAMALKA LAKE) ECOLOGICAL RESERVE
1,Temperate or sub-polar grassland,#E0CF8A,211,18.99,0.18989999999999999,3077,CAMPBELL BROWN (KALAMALKA LAKE) ECOLOGICAL RESERVE
1,Urban,#DB2126,30,2.6999999999999997,0.026999999999999996,3077,CAMPBELL BROWN (KALAMALKA LAKE) ECOLOGICAL RESERVE
1,Temperate or sub-polar shrubland,#B38A33,12,1.08,0.0108,3077,CAMPBELL BROWN (KALAMALKA LAKE) ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,991,89.19,0.8919,3005,LILY PAD LAKE ECOLOGICAL RESERVE
1,Water,#4D70A3,67,6.029999999999999,0.06029999999999999,3005,LILY PAD LAKE ECOLOGICAL RESERVE
1,Temperate or sub-polar shrubland,#B38A33,50,4.5,0.045,3005,LILY PAD LAKE ECOLOGICAL RESERVE
1,Mixed forest,#5C752B,4,0.36,0.0036,3005,LILY PAD LAKE ECOLOGICAL RESERVE
1,Temperate or sub-polar grassland,#E0CF8A,3,0.27,0.0027,3005,LILY PAD LAKE ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,643,57.87,0.5787,3089,SKAGIT RIVER COTTONWOODS ECOLOGICAL RESERVE
1,Mixed forest,#5C752B,347,31.23,0.3123,3089,SKAGIT RIVER COTTONWOODS ECOLOGICAL RESERVE
1,Water,#4D70A3,98,8.82,0.0882,3089,SKAGIT RIVER COTTONWOODS ECOLOGICAL RESERVE
1,Temperate or sub-polar shrubland,#B38A33,18,1.6199999999999999,0.0162,3089,SKAGIT RIVER COTTONWOODS ECOLOGICAL RESERVE
1,Temperate or sub-polar grassland,#E0CF8A,17,1.53,0.015300000000000001,3089,SKAGIT RIVER COTTONWOODS ECOLOGICAL RESERVE
1,Temperate or sub-polar shrubland,#B38A33,576,51.839999999999996,0.5184,3099,PITT POLDER ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,251,22.59,0.2259,3099,PITT POLDER ECOLOGICAL RESERVE
1,Mixed forest,#5C752B,174,15.66,0.1566,3099,PITT POLDER ECOLOGICAL RESERVE
1,Temperate or sub-polar broadleaf deciduous forest,#148C3D,61,5.49,0.054900000000000004,3099,PITT POLDER ECOLOGICAL RESERVE
1,Urban,#DB2126,40,3.5999999999999996,0.036,3099,PITT POLDER ECOLOGICAL RESERVE
1,Wetland,#6BA38A,4,0.36,0.0036,3099,PITT POLDER ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,924,83.16,0.8316,4460,KLANAWA RIVER ECOLOGICAL RESERVE
1,Water,#4D70A3,118,10.62,0.10619999999999999,4460,KLANAWA RIVER ECOLOGICAL RESERVE
1,Mixed forest,#5C752B,50,4.5,0.045,4460,KLANAWA RIVER ECOLOGICAL RESERVE
1,Temperate or sub-polar shrubland,#B38A33,11,0.99,0.009899999999999999,4460,KLANAWA RIVER ECOLOGICAL RESERVE
1,Temperate or sub-polar grassland,#E0CF8A,1,0.09,9e-4,4460,KLANAWA RIVER ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,909,81.81,0.8181,3083,SAN JUAN RIDGE ECOLOGICAL RESERVE
1,Mixed forest,#5C752B,124,11.16,0.1116,3083,SAN JUAN RIDGE ECOLOGICAL RESERVE
1,Temperate or sub-polar broadleaf deciduous forest,#148C3D,23,2.07,0.0207,3083,SAN JUAN RIDGE ECOLOGICAL RESERVE
1,Temperate or sub-polar shrubland,#B38A33,17,1.53,0.015300000000000001,3083,SAN JUAN RIDGE ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,957,86.13,0.8613,3060,DRYWILLIAM LAKE ECOLOGICAL RESERVE
1,Mixed forest,#5C752B,48,4.32,0.0432,3060,DRYWILLIAM LAKE ECOLOGICAL RESERVE
1,Urban,#DB2126,1,0.09,9e-4,3060,DRYWILLIAM LAKE ECOLOGICAL RESERVE
1,Temperate or sub-polar grassland,#E0CF8A,532,47.879999999999995,0.47879999999999995,3100,HAYNE'S LEASE ECOLOGICAL RESERVE
1,Barren lands,#A8ABAD,273,24.57,0.2457,3100,HAYNE'S LEASE ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,125,11.25,0.1125,3100,HAYNE'S LEASE ECOLOGICAL RESERVE
1,Water,#4D70A3,38,3.42,0.0342,3100,HAYNE'S LEASE ECOLOGICAL RESERVE
1,Urban,#DB2126,29,2.61,0.026099999999999998,3100,HAYNE'S LEASE ECOLOGICAL RESERVE
1,Temperate or sub-polar shrubland,#B38A33,28,2.52,0.0252,3100,HAYNE'S LEASE ECOLOGICAL RESERVE
1,Wetland,#6BA38A,7,0.63,0.0063,3100,HAYNE'S LEASE ECOLOGICAL RESERVE
1,Cropland,#E6AD66,6,0.54,0.0054,3100,HAYNE'S LEASE ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,836,75.24,0.7524,3061,UPPER SHUSWAP RIVER ECOLOGICAL RESERVE
1,Water,#4D70A3,134,12.059999999999999,0.12059999999999998,3061,UPPER SHUSWAP RIVER ECOLOGICAL RESERVE
1,Mixed forest,#5C752B,14,1.26,0.0126,3061,UPPER SHUSWAP RIVER ECOLOGICAL RESERVE
1,Wetland,#6BA38A,9,0.8099999999999999,0.0081,3061,UPPER SHUSWAP RIVER ECOLOGICAL RESERVE
1,Water,#4D70A3,802,72.17999999999999,0.7217999999999999,3119,TAHSISH RIVER ECOLOGICAL RESERVE
1,Mixed forest,#5C752B,83,7.47,0.0747,3119,TAHSISH RIVER ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,68,6.12,0.061200000000000004,3119,TAHSISH RIVER ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,575,51.75,0.5175,3098,CHILLIWACK RIVER ECOLOGICAL RESERVE
1,Wetland,#6BA38A,229,20.61,0.2061,3098,CHILLIWACK RIVER ECOLOGICAL RESERVE
1,Mixed forest,#5C752B,77,6.93,0.0693,3098,CHILLIWACK RIVER ECOLOGICAL RESERVE
1,Water,#4D70A3,66,5.9399999999999995,0.059399999999999994,3098,CHILLIWACK RIVER ECOLOGICAL RESERVE
1,NA,NA,4,0.36,0.0036,3098,CHILLIWACK RIVER ECOLOGICAL RESERVE
1,Barren lands,#A8ABAD,434,39.059999999999995,0.39059999999999995,3007,TROUT CREEK ECOLOGICAL RESERVE
1,Temperate or sub-polar grassland,#E0CF8A,341,30.689999999999998,0.30689999999999995,3007,TROUT CREEK ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,142,12.78,0.1278,3007,TROUT CREEK ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,859,77.31,0.7731,3021,SKAGIT RIVER FOREST ECOLOGICAL RESERVE
1,Mixed forest,#5C752B,15,1.3499999999999999,0.013499999999999998,3021,SKAGIT RIVER FOREST ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,788,70.92,0.7092,3054,NITINAT LAKE ECOLOGICAL RESERVE
1,Water,#4D70A3,72,6.4799999999999995,0.0648,3054,NITINAT LAKE ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,835,75.14999999999999,0.7515,3131,STOYOMA CREEK ECOLOGICAL RESERVE
1,Mixed forest,#5C752B,3,0.27,0.0027,3131,STOYOMA CREEK ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,654,58.86,0.5886,3106,SKAGIT RIVER RHODODENDRONS ECOLOGICAL RESERVE
1,Mixed forest,#5C752B,186,16.74,0.1674,3106,SKAGIT RIVER RHODODENDRONS ECOLOGICAL RESERVE
1,Water,#4D70A3,420,37.8,0.37799999999999995,9744,MISTY LAKE ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,263,23.669999999999998,0.2367,9744,MISTY LAKE ECOLOGICAL RESERVE
1,Mixed forest,#5C752B,117,10.53,0.10529999999999999,9744,MISTY LAKE ECOLOGICAL RESERVE
1,Temperate or sub-polar broadleaf deciduous forest,#148C3D,7,0.63,0.0063,9744,MISTY LAKE ECOLOGICAL RESERVE
1,Urban,#DB2126,3,0.27,0.0027,9744,MISTY LAKE ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,531,47.79,0.4779,3055,CARDIFF MOUNTAIN ECOLOGICAL RESERVE
1,Temperate or sub-polar grassland,#E0CF8A,130,11.7,0.11699999999999999,3055,CARDIFF MOUNTAIN ECOLOGICAL RESERVE
1,Water,#4D70A3,51,4.59,0.045899999999999996,3055,CARDIFF MOUNTAIN ECOLOGICAL RESERVE
1,Mixed forest,#5C752B,40,3.5999999999999996,0.036,3055,CARDIFF MOUNTAIN ECOLOGICAL RESERVE
1,Barren lands,#A8ABAD,23,2.07,0.0207,3055,CARDIFF MOUNTAIN ECOLOGICAL RESERVE
1,Temperate or sub-polar shrubland,#B38A33,17,1.53,0.015300000000000001,3055,CARDIFF MOUNTAIN ECOLOGICAL RESERVE
1,Mixed forest,#5C752B,221,19.89,0.1989,3082,CINEMA BOG ECOLOGICAL RESERVE
1,Temperate or sub-polar shrubland,#B38A33,194,17.46,0.1746,3082,CINEMA BOG ECOLOGICAL RESERVE
1,Temperate or sub-polar broadleaf deciduous forest,#148C3D,190,17.099999999999998,0.17099999999999999,3082,CINEMA BOG ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,97,8.73,0.0873,3082,CINEMA BOG ECOLOGICAL RESERVE
1,Cropland,#E6AD66,62,5.58,0.0558,3082,CINEMA BOG ECOLOGICAL RESERVE
1,Wetland,#6BA38A,11,0.99,0.009899999999999999,3082,CINEMA BOG ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,437,39.33,0.3933,3079,CHILAKO RIVER ECOLOGICAL RESERVE
1,Temperate or sub-polar grassland,#E0CF8A,223,20.07,0.2007,3079,CHILAKO RIVER ECOLOGICAL RESERVE
1,Mixed forest,#5C752B,28,2.52,0.0252,3079,CHILAKO RIVER ECOLOGICAL RESERVE
1,Temperate or sub-polar shrubland,#B38A33,18,1.6199999999999999,0.0162,3079,CHILAKO RIVER ECOLOGICAL RESERVE
1,Urban,#DB2126,3,0.27,0.0027,3079,CHILAKO RIVER ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,716,64.44,0.6444,3022,ROSS LAKE ECOLOGICAL RESERVE
1,Mixed forest,#5C752B,349,31.41,0.3141,3075,CLANNINICK CREEK ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,232,20.88,0.20879999999999999,3075,CLANNINICK CREEK ECOLOGICAL RESERVE
1,Water,#4D70A3,36,3.2399999999999998,0.0324,3075,CLANNINICK CREEK ECOLOGICAL RESERVE
1,Temperate or sub-polar broadleaf deciduous forest,#148C3D,31,2.79,0.0279,3075,CLANNINICK CREEK ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,569,51.21,0.5121,3104,GILNOCKIE CREEK ECOLOGICAL RESERVE
1,Temperate or sub-polar grassland,#E0CF8A,31,2.79,0.0279,3104,GILNOCKIE CREEK ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,313,28.169999999999998,0.2817,3105,MEGIN RIVER ECOLOGICAL RESERVE
1,Mixed forest,#5C752B,139,12.51,0.1251,3105,MEGIN RIVER ECOLOGICAL RESERVE
1,Water,#4D70A3,124,11.16,0.1116,3105,MEGIN RIVER ECOLOGICAL RESERVE
1,Barren lands,#A8ABAD,15,1.3499999999999999,0.013499999999999998,3105,MEGIN RIVER ECOLOGICAL RESERVE
1,Water,#4D70A3,550,49.5,0.495,9743,HUDSON ROCKS ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,487,43.83,0.43829999999999997,3030,VANCE CREEK ECOLOGICAL RESERVE
1,Urban,#DB2126,26,2.34,0.023399999999999997,3030,VANCE CREEK ECOLOGICAL RESERVE
1,Mixed forest,#5C752B,4,0.36,0.0036,3030,VANCE CREEK ECOLOGICAL RESERVE
1,Mixed forest,#5C752B,351,31.59,0.3159,3069,BAYNES ISLAND ECOLOGICAL RESERVE
1,Water,#4D70A3,73,6.569999999999999,0.0657,3069,BAYNES ISLAND ECOLOGICAL RESERVE
1,Barren lands,#A8ABAD,35,3.15,0.0315,3069,BAYNES ISLAND ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,20,1.7999999999999998,0.018,3069,BAYNES ISLAND ECOLOGICAL RESERVE
1,Temperate or sub-polar grassland,#E0CF8A,10,0.8999999999999999,0.009,3069,BAYNES ISLAND ECOLOGICAL RESERVE
1,Temperate or sub-polar shrubland,#B38A33,6,0.54,0.0054,3069,BAYNES ISLAND ECOLOGICAL RESERVE
1,Temperate or sub-polar needleleaf forest,#003D00,340,30.599999999999998,0.306,4448,CATHERINE CREEK ECOLOGICAL RESERVE
